Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;clusters
-0.5458051754793465;-0.49065229484950773;0.6198421478173726;0.6737896312652718;0.4824570546128653;-0.6797754400099263;0.37859991153158523;-0.45799446329325877;1.587.173.517.877.520;1.533.034.153.258.510;16.353.820.588.762.800;0.6984411452923736;-0.3440011711122863;-0.8227363797127326;-0.5078987113531022;0.5078987113531023;-0.3271883792295974;-14.267.907.331.957.900;14.267.907.331.957.900;3
-0.39116332547636024;-0.48709016010384937;0.6277284554823236;0.6052743441948931;0.518124731888902;-0.6683497900064594;0.40449090711649077;-0.45799446329325877;0.0;0.0;-1,40E+01;0.6790318340379832;-0.30284811282762375;-0.8327744876131904;-0.5261947450011176;0.5261947450011177;-0.32681418724892886;-14.698.437.610.217.700;14.698.437.610.217.700;3
-0.22246312547310226;-0.5177516828486204;0.6316716093147987;0.6239603315777239;0.518124731888902;-0.6764954070110497;0.43447690710513226;-0.45799446329325877;0.0;0.0;-1,40E+01;0.6865924204699057;-0.2879341073013762;-0.8610900273316304;-0.5683898895212905;0.5683898895212907;-0.3260745533153001;-15.099.197.177.746.900;15.099.197.177.746.900;3
0.05940679203234088;-0.525855950095022;0.6356147631472745;0.6551036438824415;0.518124731888902;-0.7337068681976351;0.46380242251252485;-0.45799446329325877;0.0;0.0;-1,40E+01;0.673425040038693;-0.26156973145084556;-0.8662815107423002;-0.5808699750738534;0.5808699750738534;-0.3253782691437999;-15.216.447.976.932.500;15.216.447.976.932.500;3
0.1272383307836508;-0.5358586898611511;0.6395579169797497;0.6737896312652718;0.518124731888902;-0.7544075377119933;0.4907501934274278;-0.45799446329325877;0.0;0.0;-1,40E+01;0.6393530943607646;-0.22115011664205908;-0.8507630497717911;-0.5695402777546102;0.5695402777546104;-0.3249514124079632;-15.330.950.710.512.300;15.330.950.710.512.300;3
0.4207063870393181;-0.5122375497330339;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.7338369802077381;0.5286620083910389;-0.45799446329325877;0.0;0.0;-1,40E+01;0.6050629622713591;-0.1832044310781077;-0.8322993037795322;-0.5580582176671762;0.5580582176672092;-0.32474072102430107;-1.544.133.134.568.320;1.544.133.134.568.320;3
0.4453084995397933;-0.5224189960805533;0.6356147631472745;0.6551036438824415;0.518124731888902;-0.6902562650097958;0.564592369610909;-0.45799446329325877;13.574.408.713.180.300;13.796.935.614.728.400;13.826.968.993.548.800;0.5664560291977082;-0.14005357359012713;-0.8119570473227794;-0.5468195562488812;0.5468195562488812;-0.3245298252914766;-1.554.758.988.244.520;1.554.758.988.244.520;3
0.6169855551556085;-0.5047739898636404;0.6356147631472745;0.6551036438824415;0.518124731888902;-0.6548884922170203;0.6002585369982787;-0.45799446329325877;0.0;0.0;-1,40E+01;0.5247852598222331;-0.09269830319934108;-0.7908126999051944;-0.5358063614096963;0.5358063614096964;-0.3243360310869693;-15.650.184.331.732.600;1.565.018.433.173.260;3
0.9098596461237642;-0.49792324967158486;0.6356147631472745;0.6519893126519695;0.518124731888902;-0.5401781130773426;0.486655189023692;-0.45799446329325877;0.0;0.0;-1,40E+01;0.4818499582069344;-0.04228268521561614;-0.770717235845028;-0.5239502436024328;0.5239502436024329;-0.3241572607068523;-15.748.656.682.611.200;15.748.656.682.611.200;3
11.763.426.995.539.100;-0.5160259366031259;0.6356147631472745;0.6519893126519695;0.518124731888902;-0.49059635964598525;0.36406925074413815;-0.45799446329325877;0.0;0.0;-1,40E+01;0.4380167668272001;0.011898974682331255;-0.7530255160039423;-0.5113069498531329;0.5113069498531329;-0.32397128632526895;-1.584.392.295.694.960;15.843.922.956.949.600;3
13.344.991.370.569.600;-0.4820415619110588;0.6395579169797497;0.6551036438824415;0.518124731888902;-0.4440828289644995;0.3586532771779083;-0.45799446329325877;0.0;0.0;-1,40E+01;0.3856169807254842;0.07555441525826218;-0.7307147365399123;-0.4999031534708985;0.49990315347089853;-0.32379568751812454;-15.935.983.154.747.700;15.935.983.154.747.700;3
0.3295590748125578;0.03999528675383867;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.2635017317798093;-0.2615417446135871;0.6964170882424454;0.0;0.0;-1,40E+01;-0.1672166807771718;0.6195345885070508;-0.36244195152238756;0.754981223208332;-0.7549812232083322;-0.31820165878716106;0.002752995000709103;-0.002752995000709103;3
0.3786789497135065;0.14891660977520538;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.13516892776841372;-0.11623513673911441;0.6964170882424454;0.0;0.0;-1,40E+01;-0.11990164176303707;0.529383756476088;-0.34856264618353844;0.7465719101630086;-0.7465719101630087;-0.31797012841222105;-0.0005904848198197001;0.0005904848198197001;3
0.4734251995403362;0.15822469935158157;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.06715514388257605;-0.007915665414509275;0.6964170882424454;0.0;0.0;-1,40E+01;-0.07042482156998119;0.4279441542793446;-0.3265824920259091;0.7361352772414843;-0.7361352772414844;-0.31772991828349273;-0.003888163546916709;0.003888163546916709;3
0.6431762612061142;0.09097367514603501;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.016668658101897518;0.06209570019773625;0.6964170882424454;0.0;0.0;-1,40E+01;-0.021284212184265155;0.32215575616099834;-0.29950499549573345;0.7242414609729988;-0.7242414609729989;-0.31748221750967676;-0.007231643367445513;0.007231643367445513;3
0.7752474302836647;0.1155569950329934;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.011169156279519197;0.12021834334752456;0.6964170882424454;0.0;0.0;-1,40E+01;0.02398223496157636;0.22047715864141895;-0.2701567143476687;0.7111415427614016;-0.7111415427614017;-0.3172238397232909;-0.010575123187974315;0.010575123187974315;3
0.8398806944099128;0.15890678619958726;0.6395579169797497;0.6893612874176306;0.518124731888902;0.06560449433302296;0.19155067812226595;0.6964170882424454;0.0;0.0;-1,40E+01;0.06231581671091415;0.1291575366153367;-0.23987365892137405;0.697359262422413;-0.697359262422413;-0.3169572324909995;-0.013872801915071;0.013872801915071;3
0.926944055961594;0.21015537823285668;0.6395579169797497;0.6893612874176306;0.518124731888902;0.004240039335590458;0.21797006137217023;0.6964170882424454;0.0;0.0;-1,40E+01;0.0893546159507615;0.057106956655990235;-0.21055932208054737;0.6587409096740604;-0.6587409096740605;-0.31669759254802254;-0.01808650251080585;0.01808650251080585;3
10.314.573.444.511.100;0.3741200139361845;0.6395579169797497;0.6893612874176306;0.518124731888902;0.01026906678048125;0.22193296885965597;0.6964170882424454;0.0;0.0;-1,40E+01;0.10917607775356289;-0.0033113121355802747;-0.18115525871514385;0.5924131062824973;-0.5924131062824974;-0.3164416216433999;-0.023216224975178865;0.023216224975178865;3
11.743.253.263.288.700;0.39011662723798346;0.6395579169797497;0.6893612874176306;0.518124731888902;0.0382885368631353;-0.017162449551974743;0.6964170882424454;1.813.428.514.624.070;1.765.673.285.732.820;18.124.601.919.934.200;0.12834131537156285;-0.06105132711417462;-0.15343074106136564;0.5281495241061449;-0.5281495241061449;-0.3161895953248708;-0.02921616821475793;0.02921616821475793;3
13.494.009.880.572.500;0.5683590872960116;0.6395579169797497;0.6893612874176306;0.518124731888902;0.07584703280276196;-0.16775293407642713;0.6964170882424454;0.0;0.0;-1,40E+01;0.15478500480400625;-0.12419523298818422;-0.13238558408588394;0.49254026727473915;-0.4925402672747392;-0.31594781050553833;-0.03608633222954304;0.03608633222954304;3
1.397.652.759.845.680;0.7029403956599453;0.6395579169797497;0.6893612874176306;0.518124731888902;0.11572787682969292;0.3883750833340494;0.6964170882424454;0.0;0.0;-1,40E+01;0.16884207177869273;-0.1800235444074543;-0.09801461603640564;0.4828846060409227;-0.4828846060409228;-0.31567872981619105;-0.04382671701953452;0.04382671701953452;3
-14.771.708.629.973.300;-0.8051191018096426;-18.012.543.053.225.300;-15.685.288.546.743.900;-15.434.670.146.660.100;-0.9698122822890689;-13.718.163.256.907.900;-0.45799446329325877;0.0;0.0;-1,40E+01;14.875.072.719.347.300;-14.045.574.005.201.200;-10.524.859.869.052.700;0.09500715392942066;-0.09500715392942068;-0.2936222484206225;14.957.312.376.003.900;-14.957.312.376.003.900;2
-13.893.061.754.956.300;-0.7932946191322248;-17.223.912.286.730.200;-15.124.708.925.259.000;-14.079.298.410.170.700;-0.9667122880018465;-13.356.217.706.384.200;-0.45799446329325877;0.0;0.0;-1,40E+01;14.551.998.567.634.100;-13.626.408.862.117.000;-10.415.100.116.498.500;0.09622842984796103;-0.09622842984796104;-0.29260652397411724;14.765.863.805.458.500;-14.765.863.805.458.500;2
-126.629.561.299.326;-0.7817451964055177;-18.840.605.358.045.100;-1.643.272.804.205.710;-17.360.724.719.566.100;-0.9624555071689871;-1.279.216.387.399.880;-0.45799446329325877;-0.27083718597332795;-0.2083258539838926;-0.26003546823164686;14.166.828.477.368.200;-13.144.684.894.650.800;-10.265.492.532.472.400;0.09832906396571292;-0.09832906396571293;-0.29162208899053316;14.570.293.136.504.300;-14.570.293.136.504.300;2
-12.632.062.905.807.000;-0.7671958339155398;-16.632.439.211.858.900;-15.218.138.862.173.100;-10.441.195.328.015.000;-0.9574752430427409;-12.691.770.217.649.200;-0.45799446329325877;0.0;0.0;-1,40E+01;1.373.409.307.102.580;-1.259.719.502.531.460;-10.103.946.519.934.900;0.10146303235896213;-0.10146303235896215;-0.2906631403235215;1.437.014.235.820.690;-1.437.014.235.820.690;2
-12.627.810.254.931.900;-0.7563203392020699;-12.097.812.304.512.200;-11.138.364.950.255.100;-0.6018403345786487;-0.9583270984763282;-12.333.787.574.613.000;-0.45799446329325877;0.0;0.0;-1,40E+01;13.271.330.930.702.000;-11.930.550.212.147.600;-10.015.717.241.729.800;0.10415722030636844;-0.10415722030636845;-0.28969117711144005;1.416.541.147.056.630;-14.165.411.470.566.300;2
-12.196.535.222.798.500;-0.7444286160169239;-1.103.316.076.974.380;-0.9986062394980615;-0.6517750827651003;-0.9348503530626903;-11.913.719.380.939.500;-0.45799446329325877;0.0;0.0;-1,40E+01;12.774.780.718.469.700;-11.193.260.310.301.300;-0.9943926405564081;0.10674968733415227;-0.10674968733415229;-0.28871281712331653;13.956.100.473.582.500;-13.956.100.473.582.500;2
-1.160.857.987.991.220;-0.7337363779370013;-0.8903857700207124;-0.8179750281306994;-0.39496780637763584;-0.923206614149266;-11.656.130.394.252.900;-0.45799446329325877;0.0;0.0;-1,40E+01;12.228.930.193.251.000;-10.470.257.833.068.400;-0.9773895675231861;0.11090368624053605;-0.1109036862405689;-0.28777952306042276;13.741.751.356.321.200;-13.741.751.356.321.200;2
-10.494.877.392.890.700;-0.7211501255912476;-0.5552176942603019;-0.503427573853052;-0.13816052999017245;-0.9066129453631137;-11.303.431.627.866.700;-0.45799446329325877;0.0;0.0;-1,40E+01;11.660.297.585.634.000;-0.9710191583704437;-0.9603941504944233;0.11480365792938167;-0.11480365792938169;-0.2868588237483919;13.523.280.140.651.000;-13.523.280.140.651.000;2
-0.8769706972607417;-0.7163497830419413;-0.4842409252757444;-0.47228426154833447;0.09724614003166918;-0.8815110858139853;-11.657.451.363.415.400;-0.45799446329325877;0.0;0.0;-1,40E+01;11.091.019.099.395.900;-0.8852792174041656;-0.9534258299930722;0.11906758744522784;-0.11906758744522786;-0.28592075290824553;13.299.770.804.703.400;-1.329.977.080.470.340;2
-0.502016929816001;-0.6914216087665119;-0.2870832336519735;-0.3009960438723878;0.3397863455087187;-0.8670308294337972;-13.306.020.878.209.400;-0.45799446329325877;0.0;0.0;-1,40E+01;10.510.076.012.195.000;-0.7955986538725148;-0.9485889423061807;0.12465720547759146;-0.12465720547759149;-0.28499440209358823;13.071.681.359.412.500;-13.071.681.359.412.500;2
-0.41176935198925824;-0.6665805321528209;-0.30679900281435063;-0.3819686558646538;0.37545402278475537;-0.8344128075522108;-12.476.452.244.162.500;-0.45799446329325877;0.23530111448264202;0.012310322250334415;0.14792799235337484;0.9910127468114287;-0.7053511100306327;-0.941128914649367;0.12864403156334236;-0.1286440315633424;-0.2840389588006696;12.838.553.793.844.100;-12.838.553.793.844.100;2
-1.468.496.861.047.160;-0.8485133148058467;-0.27919692598702256;-0.4255692930912581;-0.2237629554526606;-0.9252832623477244;-0.8086871717190965;0.6964170882424454;0.0;0.0;-1,40E+01;0.7948865597891773;-0.5033064404344687;-0.8199129990998102;0.5171853417068574;-0.5171853417068575;-0.3341000439622923;0.36416942327184115;-0.36416942327184115;2
-14.420.249.879.966.500;-0.8415311179155434;-0.19639069550503901;-0.29476738141144426;-0.24516356181828236;-0.9326640930603717;-0.7809468193066983;0.6964170882424454;0.0;0.0;-1,40E+01;0.7641404820191423;-0.4549176200396919;-0.8183173389056746;0.5509674284894859;-0.550967428489486;-0.3340986070455578;0.3254674993218847;-0.3254674993218847;3
-14.156.655.817.461.400;-0.8399432251205912;-0.015005619211169453;-0.011363239438514586;-0.2594306327286972;-0.9463829672419045;-0.7509608193180568;0.6964170882424454;0.0;0.0;-1,40E+01;0.7339748782408612;-0.4105013121749404;-0.8135662032736649;0.5852954743837107;-0.5852954743837107;-0.33409723115617496;0.28671977427849615;-0.28671977427849615;3
-1.322.529.012.994.340;-0.829608700127875;0.2689014567270602;0.47135810128460764;-0.31649891637035565;-0.9716032135909232;-0.7187291717531741;0.6964170882424454;0.0;0.0;-1,40E+01;0.708230310663943;-0.37585099686853163;-0.8061201739793571;0.6163525537202414;-0.6163525537202416;-0.33409585434213523;0.2479720492351079;-0.2479720492351079;3
-0.6868666593820705;-0.8131280334326627;0.14666368792032244;4,43E+00;-0.28796477454952596;-0.9737890651020472;-0.6135800264185557;0.6964170882424454;17.173.921.145.957.800;14.416.560.556.284.200;16.314.183.848.162.200;0.6979222081277565;-0.3846103327458471;-0.7795684065615117;0.6299994533592045;-0.6299994533592046;-0.33409098232522777;0.13630898344813278;-0.13630898344813278;3
-0.33522163623777984;-0.8089674663025574;0.21764045690487988;0.38104249560092657;-0.29509831000473385;-0.9727701821578159;-0.5746114361249471;0.6964170882424454;0.0;0.0;-1,40E+01;0.7052627979353044;-0.40403751832845336;-0.7717489305969804;0.6283109195835747;-0.6283109195835748;-0.3340892837306066;0.10067573275811371;-0.10067573275811371;3
-0.016561016781626043;-0.810204289805485;0.2846740720569621;0.5118444072807404;-0.3093653809151477;-0.9680817169081809;-0.559288193840003;0.6964170882424454;0.0;0.0;-1,40E+01;0.7095136725692365;-0.4168558339264696;-0.7655876149987413;0.6133035841228108;-0.6133035841228109;-0.33408726982800185;0.06591270284330071;-0.06591270284330071;3
0.6298243432933566;2.810.924.609.028.410;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.872636236380678;0.9659028011769489;0.6964170882424454;1.425.562.982.057.200;12.881.510.525.813.200;14.386.289.112.144.300;-0.5680856606921401;19.699.801.409.400.700;-10.909.789.002.655.000;-2.370.805.157.385.540;23.708.051.573.855.400;-0.3311181874575319;-19.679.306.520.937.000;19.679.306.520.937.000;0
0.8059051770467566;2.570.112.537.276.880;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8778218051554241;10.124.009.156.967.800;0.6964170882424454;1.344.757.714.147.040;12.881.510.525.813.200;14.386.289.112.144.300;-0.5746541022327721;1.961.980.330.306.510;-10.715.414.236.896.100;-2.458.992.715.692.610;24.589.927.156.926.100;-0.3309603161713876;-19.679.306.520.937.000;19.679.306.520.937.000;0
0.9197778120489559;2.183.332.900.648.460;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8801275110088779;10.495.201.491.628.900;0.6964170882424454;0.0;0.0;-1,40E+01;-0.5799391464941485;19.474.875.315.671.800;-1.047.512.199.320.780;-2.616.320.301.707.570;26.163.203.017.075.700;-0.330814190801124;-19.679.306.520.937.000;19.679.306.520.937.000;0
10.357.591.995.511.900;11.306.198.973.592.000;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8706754786470323;10.649.754.883.640.800;0.6964170882424454;1.344.757.714.147.040;12.881.510.525.813.200;14.386.289.112.144.300;-0.5924408129281519;19.375.654.364.789.300;-10.160.404.768.945.700;-28.471.762.261.284.600;2.847.176.226.128.460;-0.3306582030409696;-19.679.306.520.937.000;19.679.306.520.937.000;0
11.622.843.495.536.300;0.9752345577515735;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.7876246800121937;10.833.369.597.227.700;0.6964170882424454;0.0;0.0;-1,40E+01;-0.6117338395823422;1.932.600.214.956.400;-0.9782474820338259;-31.395.367.713.314.100;31.395.367.713.314.100;-0.3305014533635762;-19.679.306.520.937.000;19.679.306.520.937.000;0
1.598.093.199.562.050;11.898.620.964.865.100;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.7648429748013619;10.939.047.130.227.300;0.6964170882424454;1.425.562.982.057.200;14.105.926.029.199.100;14.386.289.112.144.300;-0.6336365824299789;19.241.106.385.530.900;-0.9323714950952217;-3.488.157.479.868.720;34.881.574.798.687.200;-0.3303620927827784;-19.679.306.520.937.000;19.679.306.520.937.000;0
165.428.442.451.314;14.091.353.206.870.800;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.7975237832924748;10.861.109.949.640.100;0.6964170882424454;1.425.562.982.057.200;14.105.926.029.199.100;14.386.289.112.144.300;-0.6635669621330473;1.921.159.334.625.320;-0.8786893107277478;-3.779.478.751.014.360;37.794.787.510.143.600;-0.33020610039933973;-19.679.306.520.937.000;19.679.306.520.937.000;0
1.652.312.740.925.600;13.786.649.400.645.300;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8351223718863774;10.812.234.090.627.800;0.6964170882424454;0.0;0.0;-1,40E+01;-0.6926831721180303;19.114.620.882.308.700;-0.819358543475989;-38.150.701.513.569.400;3.815.070.151.356.940;-0.3300962502416964;-19.679.306.520.937.000;19.679.306.520.937.000;0
16.369.610.227.253.000;0.956960942332288;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8520497931077474;0.7159754356328585;0.6964170882424454;1.425.562.982.057.200;14.105.926.029.199.100;14.386.289.112.144.300;-0.7080645927618351;18.744.383.684.361.100;-0.7547937818065283;-3.570.524.384.910.180;3.570.524.384.910.180;-0.3301351311373012;-19.679.306.520.937.000;19.679.306.520.937.000;0
16.578.411.870.632.000;13.780.280.880.124.400;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8569448792552868;0.9475413298182663;0.6964170882424454;0.0;0.0;-1,40E+01;-0.7597697185795025;20.488.902.785.978.000;-0.8490413922647604;-3.478.516.794.194.470;34.785.167.941.944.700;-0.3301715644662417;-19.679.306.520.937.000;19.679.306.520.937.000;0
